0	40.16967799	7.529327127
1	15.04078885	19.12122018
2	12.90794186	27.27216821
3	44.2588232	11.84469957
4	32.4040052	37.23849143
5	11.59198874	30.90749075
6	29.8064204	51.4504042
7	30.48745563	46.86902561
8	19.03998165	14.78332904
9	10.6342484	11.45545761
10	52.79886364	51.83182357
11	37.21859832	6.602533893
12	32.98782112	41.78756599
13	14.1677785	11.77815504
14	20.07747334	15.80329885
15	53.75839397	53.28000397
16	62.24060384	50.52488179
17	26.19142195	36.6448024
18	9.69675832	19.27685396
19	30.09337832	9.560140956
20	49.43944773	12.9628853
21	18.44478265	19.61348029
22	30.160114	39.20545044
23	10.31695296	27.77440592
24	26.79219724	35.97886133
25	28.81519292	32.95042897
26	33.46314864	10.60615832
27	43.70180757	9.186455112
28	30.75079085	37.48360389
29	30.23905971	37.04897696
30	31.69504392	38.54742626
31	53.35048693	46.95990448
32	39.99302269	6.847016102
33	41.84098045	10.82464674
34	9.316907024	29.70080313
35	28.28773194	37.01304979
36	46.22141874	7.790322803
37	53.82473115	52.61697768
38	14.16682969	14.43655677
39	36.08313782	8.485350937
40	63.50180276	49.43455874
41	32.57557465	39.6588067
42	14.10414632	14.71679102
43	59.24775321	50.00037442
44	17.13892874	16.68623105
45	9.978048896	10.08875401
46	44.53937721	11.61863759
47	31.01715477	25.59610967
48	29.00769815	47.56379522
49	35.2610984	8.924267169
50	16.26426872	15.39739191
51	39.45805176	10.20853291
52	30.88466548	41.49839277
53	37.27628442	7.111243579
54	18.83335421	15.47420828
55	46.41904557	7.755840221
56	62.82987726	48.20390569
57	56.0687895	49.45758691
58	8.326076054	30.46047001
59	31.41185042	33.94202671
60	14.55972628	13.13078447
61	28.79895791	46.19473941
62	63.822364	42.55431278
63	36.13337715	34.30706496
64	47.30474434	11.33511787
65	62.3831224	47.17327852
66	36.34600526	13.86414093
67	56.75276066	54.85154663
68	30.36113705	34.63611009
69	13.53419358	29.89752828
70	36.66725631	10.38579613
71	30.96978067	38.02558892
72	42.74266208	8.96848233
73	10.3591573	33.3061169
74	10.72363015	31.55072315
75	55.23687306	51.27592886
76	29.63867799	39.98661928
77	43.20883752	13.28558859
78	43.67819923	13.32986869
79	36.55650556	10.28677034
80	31.12044035	34.07688554
81	41.8760323	7.724876732
82	16.85656932	9.624175894
83	44.0570255	13.34049567
84	33.48111038	8.69802635
85	63.93879324	49.003289
86	12.13104615	14.32875924
87	31.52053271	33.391634
88	39.46109932	13.32730634
89	10.71865141	35.99893044
90	5.409490185	31.51880627
91	37.90111611	8.896622167
92	28.31023336	39.973152
93	30.7112877	39.47692926
94	44.81129086	14.08003131
95	9.790261485	26.08891464
96	32.3425091	34.59192214
97	12.62876477	25.25324036
98	13.84475716	15.82624
99	42.12484209	10.92049822
100	42.7160119	12.0528112
101	27.72097243	35.99365034
102	33.82210793	5.51906324
103	24.85297832	47.16896047
104	14.63308797	16.8721652
105	29.44804802	42.78605692
