0	84.768997	33.368999
1	569.791016	55.458
2	657.622986	47.035
3	217.057007	362.065002
4	131.723999	353.368988
5	146.774994	77.421997
6	368.502991	154.195999
7	391.971008	154.475998
8	370.949005	60.969002
9	416.92099	8.361
10	395.640991	57.213001
11	364.238007	350.080994
12	80.044998	72.875999
13	165.343994	62.451
14	383.097992	241.973007
15	534.528015	98.429001
16	226.837997	125.291
17	584.614014	359.845001
18	513.591003	233.738998
19	320.148987	245.128006
20	253.957001	352.431
21	454.470001	125.014999
22	593.575012	60.258999
23	263.424011	154.389999
24	104.670998	131.177994
25	409.455994	395.993988
26	22.503	275.391998
27	321.587006	243.537003
28	207.826004	144.104996
29	133.755005	93.224998
30	619.84198	172.75
31	237.182007	136.436005
32	163.684998	77.011002
33	281.02301	337.286011
34	157.270004	69.360001
35	533.072021	242.257996
36	156.837997	226.537994
37	251.759003	185.154007
38	204.832001	251.716995
39	69.941002	67.454002
40	370.130005	69.723999
41	440.248993	117.888
42	280.239014	133.910995
43	138.207993	250.878998
44	323.490997	273.785004
45	468.654999	352.671997
46	76.362999	223.197006
47	556.645996	93.600998
48	169.130005	392.662994
49	72.233002	100.092003
50	69.214996	106.764
51	605.689026	81.980003
52	392.868988	335.279999
53	589.653992	37.613998
54	648.013977	49.983002
55	341.48999	322.576996
56	500.55899	185.182999
57	382.665009	290.872009
58	316.484009	49.23
59	417.442993	61.105999
60	197.679993	324.520996
61	51.422001	238.311005
62	143.903	205.927994
63	64.903	396.755005
64	601.414978	303.703003
65	190.248993	135.046005
66	281.617004	59.714001
67	171.975006	253.748993
68	635.283997	156.746994
69	390.591003	326.187988
70	103.982002	319.440002
71	317.335999	279.334991
72	199.222	60.944
73	357.092987	332.927002
74	124.990997	331.509003
75	651.033997	102.030998
76	203.373993	66.095001
77	466.578003	363.653992
78	511.313995	234.093002
79	395.85199	135.214996
80	359.006989	213.453995
81	33.826	32.112
82	358.276001	77.191002
83	595.35199	167.910004
84	6.853	139.455994
85	324.690002	149.584
86	300.421997	148.738998
87	240.248001	338.417999
88	578.781006	71.148003
89	231.524994	240.324997
90	285.535004	44.249001
91	155.048004	286.330994
92	401.342987	76.107002
93	563.367004	336.190002
94	360.787994	271.746002
95	303.001007	212.360992
96	531.356995	229.429993
97	580.044006	219.852997
98	510.533997	342.821991
99	574.526001	75.114998
100	191.158997	243.658005
101	246.315994	119.444
102	580.666992	56.525002
103	425.29599	114.781998
104	293.355011	324.01001
105	299.07901	109.867996
106	311.588013	156.401001
107	47.73	265.82901
108	531.607971	249.257996
109	310.600006	388.644989
110	48.882	96.461998
111	255.623993	291.362
112	556.973999	103.401001
113	400.174011	238.492004
114	345.640015	72.763
115	185.979004	381.036987
116	248.235001	343.25
117	461.237	345.003998
118	94.467003	256.29599
119	190.556	56.93
120	111.220001	345.925995
121	164.447998	146.123001
122	240.044006	264.26001
123	191.673996	64.508003
124	319.571014	364.31601
125	250.626007	76.031998
126	186.511002	242.977997
127	617.70697	231.134003
128	318.57901	339.878998
129	179.167007	275.914001
130	329.287994	340.404999
131	285.095001	110.859001
132	242.707001	86.625999
133	392.158997	245.636993
134	55.751999	131.059998
135	546.065002	275.871002
136	61.542	148.227005
137	486.225006	295.179993
138	194.947998	85.250999
139	189.056	120.448997
140	288.514008	157.688004
